2000, 100, 0.036411
2000, 200, 0.042122
2000, 300, 0.044943
2000, 400, 0.047649
2000, 500, 0.052105
2000, 600, 0.056296
2000, 700, 0.059481
2000, 800, 0.061683
2000, 900, 0.067190
2000, 1000, 0.069057
2000, 1100, 0.076006
2000, 1200, 0.076333
2000, 1300, 0.080295
2000, 1400, 0.084338
2000, 1500, 0.089012
2000, 1600, 0.092966
2000, 1700, 0.085876
2000, 1800, 0.091667
2000, 1900, 0.095475
2000, 2000, 0.103258
2000, 2100, 0.105693
2000, 2200, 0.102182
2000, 2300, 0.116526
2000, 2400, 0.118165
2000, 2500, 0.122831
2000, 2600, 0.125692
2000, 2700, 0.125691
2000, 2800, 0.126849
2000, 2900, 0.134960
2000, 3000, 0.141610
2000, 3100, 0.139678
2000, 3200, 0.145433
2000, 3300, 0.148549
2000, 3400, 0.151870
2000, 3500, 0.147405
2000, 3600, 0.158602
2000, 3700, 0.160251
2000, 3800, 0.166601
2000, 3900, 0.171437
2000, 4000, 0.170983
2000, 8000, 0.315655
2000, 12000, 0.453454
2000, 16000, 0.597183
2000, 20000, 0.728025
2000, 24000, 0.896020
2000, 28000, 1.034164
2000, 32000, 1.116630
2000, 36000, 1.284875
2000, 40000, 1.327943
2000, 44000, 1.449552
2000, 48000, 1.722879
2000, 52000, 1.723460
2000, 56000, 2.037739
2000, 60000, 2.084457
2000, 64000, 2.319873
2000, 68000, 2.414810
2000, 72000, 2.599879
2000, 76000, 2.708137
2000, 80000, 2.852873
2000, 84000, 2.787100
2000, 88000, 3.133062
2000, 92000, 2.995168
2000, 96000, 3.182656
2000, 100000, 3.321597
2000, 104000, 3.816150
2000, 108000, 3.862550
2000, 112000, 4.004944
2000, 116000, 4.132900
2000, 120000, 4.030705
2000, 124000, 4.381431
2000, 128000, 4.551800
2000, 132000, 4.631960
2000, 136000, 4.783454
2000, 140000, 4.900856
2000, 144000, 4.682473
2000, 148000, 4.887579
2000, 152000, 4.920299
2000, 156000, 5.468626
2000, 160000, 5.633160
2000, 164000, 5.368771
2000, 168000, 5.824013
2000, 172000, 5.632242
2000, 176000, 5.801162
2000, 180000, 5.981670
2000, 184000, 5.962176
2000, 188000, 6.137497
2000, 192000, 6.308431
2000, 196000, 6.878883
2000, 200000, 6.981526
