2000, 100, 0.006005
2000, 200, 0.012246
2000, 300, 0.018438
2000, 400, 0.024567
2000, 500, 0.030699
2000, 600, 0.036943
2000, 700, 0.043657
2000, 800, 0.050053
2000, 900, 0.056922
2000, 1000, 0.064337
2000, 1100, 0.059755
2000, 1200, 0.062708
2000, 1300, 0.066085
2000, 1400, 0.068971
2000, 1500, 0.072856
2000, 1600, 0.077436
2000, 1700, 0.077997
2000, 1800, 0.081716
2000, 1900, 0.083860
2000, 2000, 0.088775
2000, 2100, 0.092663
2000, 2200, 0.100773
2000, 2300, 0.102902
2000, 2400, 0.104462
2000, 2500, 0.108868
2000, 2600, 0.111464
2000, 2700, 0.114427
2000, 2800, 0.118089
2000, 2900, 0.125912
2000, 3000, 0.125469
2000, 3100, 0.128312
2000, 3200, 0.132423
2000, 3300, 0.135114
2000, 3400, 0.131357
2000, 3500, 0.143922
2000, 3600, 0.147538
2000, 3700, 0.148518
2000, 3800, 0.154087
2000, 3900, 0.154673
2000, 4000, 0.157949
2000, 4100, 0.164149
2000, 4200, 0.166661
2000, 4300, 0.169583
2000, 4400, 0.170843
2000, 4500, 0.175378
2000, 4600, 0.182781
2000, 4700, 0.181902
2000, 4800, 0.187548
2000, 4900, 0.189976
2000, 5000, 0.193467
2000, 5100, 0.197029
2000, 5200, 0.198747
2000, 5300, 0.204632
2000, 5400, 0.207744
2000, 5500, 0.221457
2000, 5600, 0.219544
2000, 5700, 0.224591
2000, 5800, 0.220784
2000, 5900, 0.221802
2000, 6000, 0.224267
2000, 6100, 0.231440
2000, 6200, 0.235560
2000, 6300, 0.239813
2000, 6400, 0.250507
2000, 6500, 0.247301
2000, 6600, 0.252641
2000, 6700, 0.255013
2000, 6800, 0.256394
2000, 6900, 0.261359
2000, 7000, 0.266777
2000, 7100, 0.268370
2000, 7200, 0.271633
2000, 7300, 0.278951
2000, 7400, 0.278870
2000, 7500, 0.279014
2000, 7600, 0.287713
2000, 7700, 0.284817
2000, 7800, 0.293964
2000, 7900, 0.295978
2000, 8000, 0.301369
2000, 8100, 0.300862
2000, 8200, 0.300415
2000, 8300, 0.309603
2000, 8400, 0.295285
2000, 8500, 0.316576
2000, 8600, 0.318266
2000, 8700, 0.327778
2000, 8800, 0.326675
2000, 8900, 0.331477
2000, 9000, 0.333403
2000, 9100, 0.335758
2000, 9200, 0.339717
2000, 9300, 0.338740
2000, 9400, 0.350562
2000, 9500, 0.348694
2000, 9600, 0.356975
2000, 9700, 0.374602
2000, 9800, 0.362840
2000, 9900, 0.378389
2000, 10000, 0.370774
2000, 10100, 0.368226
2000, 10200, 0.372303
2000, 10300, 0.380339
2000, 10400, 0.382339
2000, 10500, 0.391449
2000, 10600, 0.385669
2000, 10700, 0.398334
2000, 10800, 0.398949
2000, 10900, 0.397630
2000, 11000, 0.412327
2000, 11100, 0.409637
2000, 11200, 0.409629
2000, 11300, 0.420541
2000, 11400, 0.418799
2000, 11500, 0.424149
2000, 11600, 0.427527
2000, 11700, 0.405721
2000, 11800, 0.432608
2000, 11900, 0.435386
2000, 12000, 0.437691
2000, 12100, 0.448739
2000, 12200, 0.443744
2000, 12300, 0.449729
2000, 12400, 0.451989
2000, 12500, 0.475856
2000, 12600, 0.462939
2000, 12700, 0.430158
2000, 12800, 0.439785
2000, 12900, 0.464333
2000, 13000, 0.467571
2000, 13100, 0.463018
2000, 13200, 0.480006
2000, 13300, 0.486890
