2000, 100, 0.045492
2000, 200, 0.050830
2000, 300, 0.058798
2000, 400, 0.059556
2000, 500, 0.061363
2000, 600, 0.067398
2000, 700, 0.074176
2000, 800, 0.083511
2000, 900, 0.081559
2000, 1000, 0.089249
2000, 1100, 0.091476
2000, 1200, 0.102242
2000, 1300, 0.098951
2000, 1400, 0.102905
2000, 1500, 0.102965
2000, 1600, 0.111458
2000, 1700, 0.112564
2000, 1800, 0.114376
2000, 1900, 0.115630
2000, 2000, 0.123795
2000, 2100, 0.131228
2000, 2200, 0.135488
2000, 2300, 0.135158
2000, 2400, 0.143103
2000, 2500, 0.148895
2000, 2600, 0.154858
2000, 2700, 0.151996
2000, 2800, 0.164728
2000, 2900, 0.166436
2000, 3000, 0.166305
2000, 3100, 0.179911
2000, 3200, 0.171720
2000, 3300, 0.187032
2000, 3400, 0.183220
2000, 3500, 0.195054
2000, 3600, 0.190948
2000, 3700, 0.192316
2000, 3800, 0.201293
2000, 3900, 0.204292
2000, 4000, 0.215063
2000, 8000, 0.377453
2000, 12000, 0.539224
2000, 16000, 0.717784
2000, 20000, 0.888046
2000, 24000, 1.073059
2000, 28000, 1.210851
2000, 32000, 1.433800
2000, 36000, 1.603337
2000, 40000, 1.668156
2000, 44000, 1.876998
2000, 48000, 2.040359
2000, 52000, 2.232614
2000, 56000, 2.379346
2000, 60000, 2.581563
2000, 64000, 2.737523
2000, 68000, 2.863294
2000, 72000, 3.034937
2000, 76000, 3.155025
2000, 80000, 3.278128
2000, 84000, 3.513260
2000, 88000, 3.716765
2000, 92000, 3.950074
2000, 96000, 4.018727
2000, 100000, 4.083569
2000, 104000, 4.404577
2000, 108000, 4.420603
2000, 112000, 4.816997
2000, 116000, 4.861543
2000, 120000, 4.964280
2000, 124000, 5.192645
2000, 128000, 5.247345
2000, 132000, 5.440813
2000, 136000, 5.566967
2000, 140000, 5.769166
2000, 144000, 5.821138
2000, 148000, 6.102167
2000, 152000, 6.186296
2000, 156000, 6.456679
2000, 160000, 6.429715
2000, 164000, 6.718999
2000, 168000, 6.854657
2000, 172000, 7.075805
2000, 176000, 7.350413
2000, 180000, 7.289764
2000, 184000, 7.563778
2000, 188000, 7.832968
2000, 192000, 7.870161
2000, 196000, 8.035017
2000, 200000, 8.230127
