2000, 100, 0.018378
2000, 200, 0.020567
2000, 300, 0.023736
2000, 400, 0.025521
2000, 500, 0.026600
2000, 600, 0.030373
2000, 700, 0.033684
2000, 800, 0.036628
2000, 900, 0.039131
2000, 1000, 0.040936
2000, 1100, 0.044782
2000, 1200, 0.046986
2000, 1300, 0.047156
2000, 1400, 0.049320
2000, 1500, 0.052844
2000, 1600, 0.057821
2000, 1700, 0.056063
2000, 1800, 0.061124
2000, 1900, 0.063205
2000, 2000, 0.066096
2000, 2100, 0.070795
2000, 2200, 0.072338
2000, 2300, 0.072486
2000, 2400, 0.075822
2000, 2500, 0.079766
2000, 2600, 0.081959
2000, 2700, 0.083440
2000, 2800, 0.084508
2000, 2900, 0.087306
2000, 3000, 0.093096
2000, 3100, 0.094303
2000, 3200, 0.092974
2000, 3300, 0.097906
2000, 3400, 0.101475
2000, 3500, 0.101516
2000, 3600, 0.106094
2000, 3700, 0.106684
2000, 3800, 0.110310
2000, 3900, 0.111085
2000, 4000, 0.114652
2000, 8000, 0.212634
2000, 12000, 0.319493
2000, 16000, 0.414447
2000, 20000, 0.512226
2000, 24000, 0.586276
2000, 28000, 0.724899
2000, 32000, 0.809851
2000, 36000, 0.878775
2000, 40000, 1.012070
2000, 44000, 1.092448
2000, 48000, 1.148221
2000, 52000, 1.258069
2000, 56000, 1.435266
2000, 60000, 1.538901
2000, 64000, 1.620329
2000, 68000, 1.736833
2000, 72000, 1.856016
2000, 76000, 1.917339
2000, 80000, 1.926892
2000, 84000, 2.051954
2000, 88000, 2.209446
2000, 92000, 2.236426
2000, 96000, 2.438299
2000, 100000, 2.520527
2000, 104000, 2.621680
2000, 108000, 2.720515
2000, 112000, 2.763465
2000, 116000, 2.875266
2000, 120000, 2.843173
2000, 124000, 3.175956
2000, 128000, 3.144814
2000, 132000, 3.237701
2000, 136000, 3.244630
2000, 140000, 3.529323
2000, 144000, 3.650723
2000, 148000, 3.627555
2000, 152000, 3.611851
2000, 156000, 3.687889
2000, 160000, 3.977840
2000, 164000, 4.025713
2000, 168000, 4.107609
2000, 172000, 4.227146
2000, 176000, 4.202222
2000, 180000, 4.454978
2000, 184000, 4.617306
2000, 188000, 4.738367
2000, 192000, 4.811872
2000, 196000, 4.835471
2000, 200000, 4.758735
