2000, 100, 0.013380
2000, 200, 0.014945
2000, 300, 0.017373
2000, 400, 0.020974
2000, 500, 0.022247
2000, 600, 0.024631
2000, 700, 0.027251
2000, 800, 0.030957
2000, 900, 0.032288
2000, 1000, 0.034501
2000, 1100, 0.036584
2000, 1200, 0.038253
2000, 1300, 0.041272
2000, 1400, 0.044272
2000, 1500, 0.047123
2000, 1600, 0.048150
2000, 1700, 0.051877
2000, 1800, 0.051611
2000, 1900, 0.054931
2000, 2000, 0.058245
2000, 2100, 0.058781
2000, 2200, 0.064495
2000, 2300, 0.065501
2000, 2400, 0.067261
2000, 2500, 0.071095
2000, 2600, 0.073139
2000, 2700, 0.074114
2000, 2800, 0.075628
2000, 2900, 0.078732
2000, 3000, 0.081451
2000, 3100, 0.085833
2000, 3200, 0.087247
2000, 3300, 0.090748
2000, 3400, 0.091976
2000, 3500, 0.093769
2000, 3600, 0.095835
2000, 3700, 0.098619
2000, 3800, 0.102877
2000, 3900, 0.103501
2000, 4000, 0.109393
2000, 8000, 0.204162
2000, 12000, 0.301308
2000, 16000, 0.400844
2000, 20000, 0.507474
2000, 24000, 0.615935
2000, 28000, 0.700577
2000, 32000, 0.802419
2000, 36000, 0.891082
2000, 40000, 0.972626
2000, 44000, 1.095153
2000, 48000, 1.150446
2000, 52000, 1.252584
2000, 56000, 1.352141
2000, 60000, 1.433418
2000, 64000, 1.549021
2000, 68000, 1.666995
2000, 72000, 1.769058
2000, 76000, 1.872047
2000, 80000, 1.925887
2000, 84000, 2.053589
2000, 88000, 2.142851
2000, 92000, 2.280614
2000, 96000, 2.274973
2000, 100000, 2.428080
2000, 104000, 2.513379
2000, 108000, 2.648116
2000, 112000, 2.710683
2000, 116000, 2.781572
2000, 120000, 2.863378
2000, 124000, 2.984311
2000, 128000, 3.069154
2000, 132000, 3.191578
2000, 136000, 3.300021
2000, 140000, 3.393244
2000, 144000, 3.485900
2000, 148000, 3.577476
2000, 152000, 3.714701
2000, 156000, 3.788746
2000, 160000, 3.853978
2000, 164000, 3.988712
2000, 168000, 4.019556
2000, 172000, 4.044738
2000, 176000, 4.222293
2000, 180000, 4.417281
2000, 184000, 4.480038
2000, 188000, 4.516464
2000, 192000, 4.643093
2000, 196000, 4.609852
2000, 200000, 4.862616
