2000, 100, 0.022124
2000, 200, 0.024219
2000, 300, 0.028746
2000, 400, 0.032366
2000, 500, 0.035356
2000, 600, 0.038858
2000, 700, 0.040952
2000, 800, 0.044868
2000, 900, 0.049701
2000, 1000, 0.050233
2000, 1100, 0.052659
2000, 1200, 0.055620
2000, 1300, 0.060462
2000, 1400, 0.061592
2000, 1500, 0.064050
2000, 1600, 0.066969
2000, 1700, 0.070770
2000, 1800, 0.073088
2000, 1900, 0.075569
2000, 2000, 0.076454
2000, 2100, 0.081584
2000, 2200, 0.087238
2000, 2300, 0.086622
2000, 2400, 0.090198
2000, 2500, 0.093153
2000, 2600, 0.094888
2000, 2700, 0.097833
2000, 2800, 0.102117
2000, 2900, 0.102069
2000, 3000, 0.106460
2000, 3100, 0.108462
2000, 3200, 0.111938
2000, 3300, 0.119238
2000, 3400, 0.117564
2000, 3500, 0.124385
2000, 3600, 0.125246
2000, 3700, 0.129403
2000, 3800, 0.134689
2000, 3900, 0.127784
2000, 4000, 0.132670
2000, 8000, 0.241274
2000, 12000, 0.371671
2000, 16000, 0.487158
2000, 20000, 0.606792
2000, 24000, 0.710661
2000, 28000, 0.831658
2000, 32000, 0.879547
2000, 36000, 1.056274
2000, 40000, 1.140694
2000, 44000, 1.269923
2000, 48000, 1.361072
2000, 52000, 1.429975
2000, 56000, 1.604151
2000, 60000, 1.753485
2000, 64000, 1.850943
2000, 68000, 1.879446
2000, 72000, 2.044251
2000, 76000, 2.068538
2000, 80000, 2.175340
2000, 84000, 2.454226
2000, 88000, 2.404003
2000, 92000, 2.643693
2000, 96000, 2.588235
2000, 100000, 2.903483
2000, 104000, 2.961994
2000, 108000, 3.072767
2000, 112000, 3.154576
2000, 116000, 3.138823
2000, 120000, 3.460540
2000, 124000, 3.356401
2000, 128000, 3.435534
2000, 132000, 3.536666
2000, 136000, 3.848462
2000, 140000, 3.959861
2000, 144000, 4.009480
2000, 148000, 3.892666
2000, 152000, 4.068566
2000, 156000, 4.429863
2000, 160000, 4.509983
2000, 164000, 4.640612
2000, 168000, 4.750915
2000, 172000, 4.821238
2000, 176000, 4.890864
2000, 180000, 4.797343
2000, 184000, 4.908309
2000, 188000, 5.306095
2000, 192000, 5.435323
2000, 196000, 5.542000
2000, 200000, 5.601670
