2000, 100, 0.054205
2000, 200, 0.056048
2000, 300, 0.061298
2000, 400, 0.068044
2000, 500, 0.069742
2000, 600, 0.075491
2000, 700, 0.087462
2000, 800, 0.088481
2000, 900, 0.096624
2000, 1000, 0.099450
2000, 1100, 0.102734
2000, 1200, 0.117409
2000, 1300, 0.113279
2000, 1400, 0.113299
2000, 1500, 0.125790
2000, 1600, 0.118461
2000, 1700, 0.125609
2000, 1800, 0.133775
2000, 1900, 0.131969
2000, 2000, 0.142864
2000, 2100, 0.140702
2000, 2200, 0.153422
2000, 2300, 0.149817
2000, 2400, 0.164934
2000, 2500, 0.154282
2000, 2600, 0.169294
2000, 2700, 0.171925
2000, 2800, 0.182715
2000, 2900, 0.186447
2000, 3000, 0.193337
2000, 3100, 0.202406
2000, 3200, 0.194124
2000, 3300, 0.214756
2000, 3400, 0.205635
2000, 3500, 0.209931
2000, 3600, 0.212930
2000, 3700, 0.218158
2000, 3800, 0.234300
2000, 3900, 0.239376
2000, 4000, 0.233865
2000, 8000, 0.401476
2000, 12000, 0.628353
2000, 16000, 0.815830
2000, 20000, 1.034530
2000, 24000, 1.207017
2000, 28000, 1.387421
2000, 32000, 1.524525
2000, 36000, 1.814096
2000, 40000, 1.996522
2000, 44000, 2.117529
2000, 48000, 2.214389
2000, 52000, 2.560608
2000, 56000, 2.756881
2000, 60000, 2.957491
2000, 64000, 3.024289
2000, 68000, 3.165383
2000, 72000, 3.422262
2000, 76000, 3.563847
2000, 80000, 3.823513
2000, 84000, 4.040856
2000, 88000, 4.107682
2000, 92000, 4.296429
2000, 96000, 4.486324
2000, 100000, 4.731685
2000, 104000, 4.847297
2000, 108000, 5.036542
2000, 112000, 5.292542
2000, 116000, 5.492869
2000, 120000, 5.528802
2000, 124000, 6.007083
2000, 128000, 6.014503
2000, 132000, 6.057740
2000, 136000, 6.418560
2000, 140000, 6.597722
2000, 144000, 6.651451
2000, 148000, 6.818942
2000, 152000, 6.873342
2000, 156000, 7.218623
2000, 160000, 7.274795
2000, 164000, 7.517306
2000, 168000, 7.896693
2000, 172000, 8.029770
2000, 176000, 8.368735
2000, 180000, 8.505485
2000, 184000, 8.677930
2000, 188000, 8.739197
2000, 192000, 8.881633
2000, 196000, 8.956371
2000, 200000, 9.239163
