2000, 100, 0.057555
2000, 200, 0.064154
2000, 300, 0.072597
2000, 400, 0.076163
2000, 500, 0.082527
2000, 600, 0.089502
2000, 700, 0.091196
2000, 800, 0.102675
2000, 900, 0.099638
2000, 1000, 0.108800
2000, 1100, 0.112539
2000, 1200, 0.131160
2000, 1300, 0.131162
2000, 1400, 0.126188
2000, 1500, 0.133896
2000, 1600, 0.135844
2000, 1700, 0.147717
2000, 1800, 0.148633
2000, 1900, 0.138802
2000, 2000, 0.147005
2000, 2100, 0.156620
2000, 2200, 0.177362
2000, 2300, 0.165647
2000, 2400, 0.179126
2000, 2500, 0.178133
2000, 2600, 0.185701
2000, 2700, 0.199443
2000, 2800, 0.200491
2000, 2900, 0.206770
2000, 3000, 0.206565
2000, 3100, 0.226044
2000, 3200, 0.220848
2000, 3300, 0.225873
2000, 3400, 0.233918
2000, 3500, 0.241999
2000, 3600, 0.242386
2000, 3700, 0.217475
2000, 3800, 0.250170
2000, 3900, 0.241889
2000, 4000, 0.274848
2000, 8000, 0.482891
2000, 12000, 0.653915
2000, 16000, 0.922989
2000, 20000, 1.170228
2000, 24000, 1.308626
2000, 28000, 1.463319
2000, 32000, 1.711693
2000, 36000, 2.042710
2000, 40000, 2.225206
2000, 44000, 2.446095
2000, 48000, 2.603675
2000, 52000, 2.755476
2000, 56000, 2.809298
2000, 60000, 3.344551
2000, 64000, 3.528177
2000, 68000, 3.755452
2000, 72000, 3.739500
2000, 76000, 4.175888
2000, 80000, 4.334183
2000, 84000, 4.572009
2000, 88000, 4.799408
2000, 92000, 4.793272
2000, 96000, 4.990027
2000, 100000, 5.345205
2000, 104000, 5.404748
2000, 108000, 5.810816
2000, 112000, 5.796142
2000, 116000, 6.147786
2000, 120000, 6.480311
2000, 124000, 6.582171
2000, 128000, 6.765000
2000, 132000, 7.056182
2000, 136000, 7.116885
2000, 140000, 7.589849
2000, 144000, 7.493496
2000, 148000, 8.057659
2000, 152000, 7.868576
2000, 156000, 8.126932
2000, 160000, 8.778752
2000, 164000, 8.405718
2000, 168000, 8.558265
2000, 172000, 8.847291
2000, 176000, 9.175275
2000, 180000, 9.394152
2000, 184000, 9.625151
2000, 188000, 9.753194
2000, 192000, 10.204554
2000, 196000, 10.575364
2000, 200000, 10.487686
